"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"732",12,11,9,16,50,9,14,14,15,13,9,16,23,87,23,23,14,9,15,10,11,16,19,21,18,7,13,22,22,13,8,10,11,12,9,8,14,9,16,14,8,7,65,78,9,15,9,19,10,15
"733",12,11,14,21,13,9,18,10,9,18,18,11,11,20,11,9,7,12,26,9,8,13,12,15,12,12,10,8,14,8,9,12,10,9,11,75,9,13,11,15,11,14,17,8,11,26,97,14,103,8
"734",9,10,27,16,11,19,19,16,15,10,16,18,17,17,16,15,13,11,17,14,18,7,6,17,11,16,10,17,16,16,18,12,17,13,17,11,16,16,14,16,13,14,12,12,30,16,9,17,13,17
"735",9,10,8,25,10,9,15,8,10,13,13,9,14,13,15,13,11,12,9,8,10,13,12,13,9,7,9,9,11,10,10,10,8,12,13,11,10,14,12,14,9,17,11,9,11,28,14,10,10,9
"736",17,11,47,12,13,7,13,18,17,68,11,12,8,16,7,13,12,21,27,11,9,21,14,10,39,14,16,41,32,15,30,10,25,14,74,14,25,15,20,10,9,17,26,13,24,10,35,17,9,47
"737",10,14,10,11,9,13,12,22,19,13,8,9,11,13,12,59,14,63,10,11,18,9,14,13,10,11,9,9,34,9,19,10,25,11,14,11,9,11,23,7,17,8,20,19,12,13,21,19,13,9
"738",24,40,7,30,8,9,43,11,14,22,26,25,9,11,23,15,11,11,10,22,26,25,25,10,20,22,21,7,30,19,14,8,27,20,28,20,9,10,17,30,13,24,6,10,29,11,25,9,29,16
"739",20,31,13,21,11,13,9,11,20,11,28,26,15,10,13,8,24,16,13,57,12,13,11,13,81,9,11,16,12,45,9,9,19,13,18,19,15,26,9,11,75,13,15,18,9,9,10,11,8,15
"740",11,19,32,10,13,9,12,9,18,16,17,9,9,12,10,16,15,10,12,15,16,15,14,24,18,17,10,11,14,15,8,13,11,10,16,10,9,18,15,12,8,10,8,8,9,11,14,19,14,11
"741",15,10,8,9,10,12,8,10,8,12,16,14,9,9,10,11,13,14,12,7,16,13,19,17,13,15,13,14,11,10,16,10,12,8,14,8,21,6,9,15,25,9,15,11,9,12,8,13,17,15
"742",27,9,41,21,13,11,21,10,18,18,10,12,17,9,23,8,23,15,11,9,11,14,10,19,10,16,17,24,12,15,21,8,23,10,33,22,22,25,14,16,22,42,9,32,8,10,13,9,7,15
"743",24,23,229,13,17,11,28,20,232,10,17,103,10,12,16,13,35,25,9,8,24,10,17,24,9,10,14,12,18,12,8,18,31,21,9,83,11,10,26,24,19,8,9,31,10,52,52,27,15,20
"744",14,11,70,17,22,13,11,10,13,12,15,13,11,8,17,8,15,16,10,16,15,14,15,10,18,13,17,13,13,12,12,13,7,16,11,10,18,19,16,14,16,11,15,13,11,13,73,9,9,10
"745",10,13,8,11,17,9,10,6,13,17,53,9,15,11,7,19,17,16,14,10,12,13,16,15,15,13,10,15,9,16,7,9,11,12,15,10,15,56,8,12,8,12,13,15,13,16,16,10,12,9
"746",9,12,15,13,11,13,15,12,10,15,10,10,17,14,11,13,13,13,10,10,15,15,11,11,16,9,10,10,11,13,14,13,13,12,14,13,14,14,11,16,11,24,12,25,12,12,12,15,7,8
"747",17,19,12,9,10,14,10,13,18,9,15,13,10,16,12,17,11,11,12,20,20,10,9,10,16,9,46,10,18,19,21,22,16,19,11,9,20,9,15,10,10,11,11,15,9,10,21,18,24,49
"748",13,21,19,12,10,20,12,19,39,20,12,21,22,7,19,20,18,21,20,16,13,21,21,20,17,21,13,10,20,11,17,15,20,23,20,13,21,20,8,22,9,17,12,3,39,17,22,14,22,14
"749",18,30,14,11,14,9,14,12,16,11,13,13,18,14,24,13,12,15,13,14,14,11,11,8,7,9,12,11,14,14,12,17,15,11,24,7,30,20,14,18,9,11,15,11,19,10,9,11,8,9
"750",21,13,18,25,10,8,9,17,6,8,23,12,16,11,11,33,17,11,26,20,13,28,22,11,10,18,12,50,26,15,10,16,14,11,23,16,9,29,9,12,18,18,8,128,142,18,9,15,10,21
"751",48,12,52,20,8,13,29,18,20,17,6,9,15,20,11,22,14,17,9,25,9,18,16,19,22,9,8,7,16,9,21,9,19,8,23,8,13,10,16,12,13,9,28,9,20,19,20,14,15,12
"752",11,11,15,13,13,21,18,10,13,9,21,8,7,15,22,22,23,29,11,29,25,22,9,67,26,9,64,9,11,21,16,27,21,21,17,15,15,19,10,9,24,13,22,28,16,23,25,26,13,19
"753",9,7,19,12,22,13,126,8,13,12,18,14,20,22,6,8,10,13,9,6,16,7,10,9,11,8,12,14,21,11,20,140,10,13,8,28,11,10,26,16,142,19,9,13,11,21,7,18,9,9
"754",9,13,20,12,14,12,14,22,175,21,14,12,13,11,10,8,62,8,9,21,14,14,18,14,9,19,17,51,17,13,10,9,17,15,9,8,17,11,11,8,183,11,15,21,92,11,14,8,15,18
"755",9,15,10,10,14,40,15,18,15,15,20,18,11,15,13,12,15,11,8,10,15,11,14,11,10,7,16,12,15,11,11,9,8,10,11,43,10,12,24,18,10,35,13,9,9,13,13,14,11,17
"756",16,13,14,15,19,11,34,12,11,11,18,17,14,21,9,11,19,16,18,9,8,13,19,20,17,13,12,11,12,11,17,18,23,37,9,11,18,8,15,21,20,12,11,12,15,8,14,12,9,18
"757",19,14,11,21,15,10,9,12,11,15,35,12,12,10,17,9,10,13,13,20,20,10,13,13,32,9,13,10,17,12,21,11,9,11,9,10,9,14,22,12,15,21,8,11,11,16,10,13,11,9
"758",13,19,15,24,11,10,28,27,24,11,19,8,17,14,15,21,8,16,17,14,25,15,14,10,32,13,10,20,51,27,28,14,19,15,17,9,11,21,9,54,12,20,7,26,8,14,8,16,8,18
"759",20,17,23,55,56,41,26,10,19,11,15,26,17,6,20,43,11,10,10,17,35,11,11,12,9,9,10,15,20,13,13,15,10,12,39,13,10,8,11,13,18,10,9,10,21,8,10,24,10,18
"760",22,10,21,22,25,10,13,8,8,20,18,14,43,17,22,18,15,13,31,22,23,13,19,19,9,8,19,6,19,15,20,21,14,17,12,22,17,6,14,14,16,20,8,19,19,18,14,18,10,21
"761",10,16,15,21,14,12,23,17,8,17,10,9,12,21,13,15,10,7,46,9,10,14,16,17,11,16,9,13,14,13,10,8,48,14,9,10,8,9,7,15,7,11,13,8,11,24,14,17,11,10
"762",3,11,43,10,11,12,7,20,24,15,17,9,8,20,9,8,10,11,10,10,11,10,18,10,21,50,20,9,9,8,10,14,17,10,10,17,11,19,12,16,18,21,10,11,14,18,12,22,9,15
"763",10,13,10,11,10,32,12,19,39,24,10,9,14,9,15,9,20,14,10,28,15,13,14,19,21,26,15,9,9,9,16,23,14,7,13,38,10,12,28,19,15,15,34,9,13,13,13,12,11,29
"764",17,20,17,9,19,8,15,8,20,12,18,18,9,15,12,14,12,23,8,14,20,23,18,7,12,15,14,15,10,15,12,19,16,18,9,20,11,37,12,10,12,10,25,21,12,7,14,10,35,10
"765",11,17,12,17,34,9,12,13,11,19,9,3,9,9,14,10,18,11,18,12,17,15,22,12,13,14,11,10,13,8,9,14,16,15,18,13,12,8,14,14,11,9,12,9,20,13,10,17,32,9
"766",9,28,17,21,11,14,14,16,9,132,11,11,33,10,7,12,15,10,97,130,16,11,6,20,12,6,15,7,17,9,16,10,8,7,9,12,16,20,19,8,10,12,16,11,20,33,18,15,14,18
"767",12,12,20,18,32,17,47,12,11,10,8,9,9,9,11,14,9,13,16,46,24,19,16,20,40,37,20,19,12,10,11,17,14,10,8,8,8,14,10,23,8,15,9,19,11,18,15,13,13,12
"768",17,11,17,21,17,10,11,8,15,10,17,10,12,19,14,17,22,20,21,13,17,41,10,39,18,13,15,12,9,13,23,14,11,18,12,12,9,11,18,12,19,14,10,10,17,19,13,18,29,10
"769",13,8,12,15,16,12,11,12,9,9,8,8,13,11,13,16,10,13,7,46,11,10,16,7,13,12,8,58,13,39,45,9,9,11,11,16,11,14,11,14,16,9,16,13,13,10,7,10,12,55
"770",10,23,54,9,9,33,18,21,12,13,12,13,19,12,11,23,20,11,11,58,11,9,13,10,11,18,10,23,9,10,22,13,24,27,17,42,10,39,22,20,28,37,24,9,10,14,9,26,29,9
