"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
"782",29,16,47,19,15,36,6,18,9,11,8,86,15,17,18,9,100,12,10,13,17,98,18,10,17,24,10,15,14,10,15,17,42,13,16,18,10,11,8,13,19,10,101,13,18,18,8,10,18,14
"783",16,13,10,32,39,16,23,10,20,14,105,19,26,21,10,15,16,21,13,47,25,26,405,10,NA,13,11,27,16,13,11,14,28,309,10,25,23,13,18,15,12,397,14,12,10,11,20,13,15,14
"784",8,51,24,18,25,31,48,9,13,9,11,14,9,23,15,22,19,15,11,8,9,8,8,16,14,10,11,15,16,45,10,13,14,10,16,17,11,10,15,17,6,11,16,12,10,20,17,16,14,10
"785",14,26,29,28,21,28,17,28,13,9,142,14,15,16,21,138,89,17,21,10,16,18,68,261,10,17,22,16,7,12,33,10,15,35,15,15,12,17,277,36,17,10,22,28,295,11,21,18,31,19
"786",14,177,10,29,21,34,217,15,9,14,12,15,11,14,23,10,223,9,13,19,11,52,12,21,81,29,18,13,17,13,28,166,23,15,28,12,7,26,13,13,12,9,9,12,36,13,14,209,17,10
"787",17,10,20,19,17,19,58,23,16,13,16,9,17,10,NA,40,9,11,12,14,10,10,12,12,14,33,13,10,11,46,21,49,NA,15,12,25,21,13,13,19,19,16,NA,17,15,11,11,23,11,NA
"788",10,40,NA,47,37,25,6,39,54,45,44,39,32,45,NA,136,NA,13,23,20,10,13,13,11,39,140,14,31,35,15,23,11,8,18,12,13,15,11,12,19,9,14,18,16,32,15,28,9,12,14
"789",44,10,15,26,10,13,17,355,11,350,12,26,9,35,11,72,9,17,32,14,16,99,16,30,23,128,19,13,13,22,26,8,12,41,43,11,359,16,14,14,11,9,27,12,37,9,10,22,13,9
"790",9,10,8,11,9,8,9,10,15,9,18,9,22,8,10,11,15,22,12,10,13,17,7,19,32,8,186,13,199,16,9,195,15,10,19,13,8,16,12,9,10,12,14,10,9,214,25,204,14,33
"791",17,92,23,10,37,83,27,13,54,7,14,34,19,14,17,9,11,14,11,8,13,9,54,91,15,23,24,20,69,13,87,10,10,35,18,14,24,16,37,14,9,103,14,72,23,9,15,16,15,8
"792",8,28,19,11,24,16,15,14,15,77,23,13,11,91,12,34,16,18,9,24,17,10,13,22,10,8,17,13,10,13,97,17,19,10,14,18,20,23,23,18,33,25,96,12,7,10,14,15,22,18
"793",25,27,10,22,21,18,16,11,11,9,378,17,12,15,15,11,22,12,20,15,14,24,14,15,17,18,15,18,373,10,12,24,8,20,354,20,8,189,14,379,12,68,16,11,12,11,18,9,12,15
"794",22,16,10,12,12,6,13,13,13,50,50,16,14,50,8,8,9,9,13,23,26,17,8,15,12,16,23,10,10,8,13,20,10,10,24,7,36,20,10,23,11,25,8,16,23,12,17,11,43,14
"795",25,29,29,13,11,13,16,20,10,15,13,15,27,23,21,11,14,17,35,18,13,32,11,15,14,26,11,12,369,10,10,15,14,116,20,9,17,363,98,13,12,9,60,29,19,51,15,142,22,11
"796",28,15,36,18,10,107,34,8,24,10,12,9,20,198,9,9,14,9,11,7,204,18,8,12,19,9,9,12,23,13,21,12,15,12,31,15,14,165,172,10,20,13,17,13,15,12,11,17,12,11
"797",17,20,8,10,58,NA,487,7,77,17,18,12,11,15,22,21,23,14,25,43,12,23,30,15,33,12,14,26,20,40,19,17,40,NA,NA,17,18,NA,11,15,14,46,13,11,33,10,15,47,30,14
"798",16,12,27,18,78,12,11,195,23,20,23,14,56,31,30,13,52,19,10,236,18,14,15,15,24,51,10,61,28,10,28,77,12,20,208,57,29,22,20,15,13,18,37,12,15,7,10,71,37,27
"799",31,52,12,8,10,16,10,15,10,8,8,NA,13,NA,8,9,13,16,14,NA,11,14,9,12,23,28,13,19,6,NA,14,10,10,10,10,12,25,314,14,14,15,14,8,12,11,12,11,9,56,33
"800",30,16,19,30,171,19,16,14,39,31,32,11,9,47,32,12,13,29,14,21,20,27,21,9,12,10,133,7,33,158,37,14,182,182,32,26,25,8,10,15,7,15,21,22,8,11,9,17,15,15
"801",8,26,13,20,15,104,47,33,9,16,11,35,136,303,10,20,33,19,34,32,64,299,50,334,14,9,7,10,9,12,12,305,25,10,8,24,11,14,23,23,10,9,22,13,15,28,26,9,10,22
"802",20,15,30,14,10,35,20,40,11,18,16,14,15,12,20,19,11,9,14,32,8,13,19,11,10,138,7,47,10,25,45,53,20,14,7,16,10,12,14,103,12,14,8,22,71,21,9,148,14,12
"803",51,11,21,24,22,12,20,25,12,14,15,23,17,14,NA,9,10,12,10,66,28,223,23,40,66,22,14,9,12,13,28,456,21,10,36,116,17,11,25,11,16,18,12,11,224,12,27,17,39,49
"804",8,21,9,21,20,26,28,10,9,14,31,9,22,14,12,57,20,10,20,27,10,9,11,42,41,24,35,23,26,12,220,10,16,19,14,11,32,10,16,12,13,12,10,9,14,12,12,298,408,11
"805",23,15,NA,27,35,24,10,21,16,12,19,21,16,6,16,24,13,12,7,23,23,10,14,17,NA,14,8,18,10,12,19,8,NA,7,37,NA,16,20,11,7,NA,30,15,22,9,21,25,9,9,14
"806",7,40,14,15,8,10,9,13,16,13,32,12,7,19,15,23,18,19,22,9,17,28,12,15,18,22,13,11,24,13,13,7,26,18,17,40,14,10,19,14,36,10,11,11,39,12,23,12,17,26
"807",15,18,13,8,101,17,431,18,73,18,17,18,14,64,21,10,10,43,22,16,11,9,59,11,12,11,13,10,18,17,26,14,19,16,9,14,13,26,10,434,25,13,19,20,7,26,15,16,14,9
"808",347,11,16,11,20,17,327,16,15,18,19,15,18,11,11,56,9,21,17,17,13,11,13,14,19,468,19,8,15,12,20,24,35,9,17,13,14,461,12,12,10,10,19,9,106,7,65,24,465,11
"809",13,87,173,10,10,17,145,10,14,14,8,8,14,7,14,13,13,10,36,8,13,9,8,24,49,74,9,51,14,32,19,28,189,190,11,7,33,9,23,26,17,10,28,12,17,16,10,8,10,34
"810",13,7,17,19,17,11,18,14,12,127,13,12,19,378,13,211,11,12,10,11,27,13,11,13,15,24,9,11,31,26,14,68,10,10,13,27,15,20,21,13,11,57,13,16,33,21,13,18,16,19
"811",16,13,9,16,11,16,22,20,8,16,17,20,11,28,28,29,22,11,20,356,16,11,19,16,9,32,329,14,11,13,11,16,9,20,11,17,11,14,130,13,11,12,298,25,22,57,31,9,10,16
"812",11,11,10,29,13,19,27,152,19,165,22,30,10,15,10,10,11,7,12,19,17,44,37,15,27,180,14,11,8,11,38,27,17,10,12,11,13,20,13,14,24,11,26,9,13,210,295,13,192,49
"813",10,14,13,478,20,11,12,11,8,38,11,13,10,29,463,20,9,19,9,10,11,10,34,16,41,12,15,40,88,12,35,28,10,18,100,490,18,14,20,13,10,36,12,27,21,31,485,13,18,346
"814",11,14,27,14,16,15,18,14,18,21,10,10,21,14,12,14,16,15,10,13,26,23,23,9,22,15,67,15,16,17,258,230,21,18,25,18,29,26,13,19,16,18,15,31,14,20,8,18,11,15
"815",15,11,37,9,25,14,16,16,7,136,12,14,9,16,11,41,12,12,10,12,7,13,17,215,20,13,12,194,35,12,23,14,10,20,11,11,8,12,9,12,37,17,18,14,12,28,12,26,170,10
"816",12,21,11,12,11,12,NA,18,10,28,NA,22,10,11,NA,18,14,15,9,10,9,44,10,17,19,8,119,21,19,10,14,12,11,15,9,11,464,12,32,15,NA,12,33,26,14,10,20,11,15,11
"817",NA,NA,16,NA,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
"818",19,229,41,13,12,18,38,9,19,9,19,20,13,253,13,11,15,13,11,19,12,11,17,39,240,12,21,13,12,30,12,21,10,10,10,19,253,11,9,9,19,18,10,11,9,80,24,32,205,47
"819",16,7,10,9,11,10,12,16,20,12,9,31,14,25,98,14,70,10,8,105,13,12,18,23,16,15,19,46,10,13,40,67,20,24,9,94,42,54,13,17,16,78,19,24,15,20,16,16,21,25
"820",9,11,101,11,18,44,213,15,17,20,13,18,9,11,19,15,12,77,8,14,16,14,12,14,485,465,12,21,98,17,16,13,11,11,26,15,11,12,41,9,14,11,12,11,20,22,16,20,472,14
"821",9,213,23,38,15,24,15,59,36,35,201,15,11,19,15,19,33,10,8,15,24,29,8,194,67,82,32,11,7,47,10,40,22,204,48,34,21,17,20,45,9,45,16,12,21,22,41,18,22,42
"822",19,9,415,8,17,14,12,8,16,24,40,14,37,8,328,27,10,9,16,13,17,404,11,11,9,9,15,11,11,324,12,51,11,24,13,17,9,17,11,11,9,18,12,13,8,17,9,11,8,11
"823",16,21,8,10,64,NA,8,16,41,11,77,8,12,14,17,23,11,13,22,24,16,8,16,10,16,22,16,48,7,77,19,NA,347,NA,NA,13,29,22,15,14,12,15,12,34,8,9,13,25,35,12
"824",29,NA,NA,14,57,15,NA,10,13,NA,NA,17,15,9,NA,21,12,72,NA,NA,12,NA,16,NA,7,NA,NA,55,NA,34,NA,16,NA,17,NA,12,NA,7,NA,10,13,NA,NA,32,NA,31,NA,NA,11,NA
"825",7,17,30,9,16,20,67,18,18,22,9,13,10,14,12,8,8,9,11,10,12,476,9,16,11,10,15,15,13,149,31,10,14,12,26,22,16,15,470,29,10,17,19,8,15,15,14,491,12,10
"826",13,31,21,16,13,10,13,20,15,10,90,143,348,15,27,13,23,7,334,26,335,12,12,17,9,10,11,10,14,13,11,15,8,16,18,10,19,21,19,15,11,11,11,33,14,12,339,16,10,13
"827",9,9,25,17,17,20,79,19,20,18,19,137,12,10,50,14,10,9,9,33,10,35,14,12,11,61,52,136,9,90,13,58,12,24,11,16,118,17,12,307,14,21,107,25,31,10,16,30,23,21
"828",9,30,13,14,9,11,17,15,28,20,206,14,10,12,54,12,15,12,13,165,15,309,12,11,9,20,9,9,13,10,9,9,10,11,18,17,18,12,10,13,18,11,246,11,8,16,10,13,12,236
"829",11,9,16,20,28,17,23,10,19,9,33,10,9,38,35,53,12,10,13,13,16,9,15,42,12,11,49,10,34,12,13,27,21,13,55,21,19,15,11,20,51,12,14,18,13,40,13,10,26,22
"830",15,NA,16,8,60,15,47,58,11,9,NA,13,19,41,12,13,335,21,17,10,78,10,10,9,14,13,11,40,9,19,9,13,11,14,13,16,38,40,16,11,14,18,21,11,36,12,47,10,13,NA
"831",16,15,23,15,42,23,12,16,11,20,11,10,12,10,18,16,10,15,9,20,10,13,222,17,30,28,9,18,9,27,21,22,65,16,11,27,11,30,24,19,14,14,27,31,153,10,12,58,10,236
"832",49,11,57,22,19,9,20,18,11,70,11,10,9,34,21,13,14,34,14,48,13,15,315,18,112,16,8,8,17,10,38,364,22,10,11,233,29,17,15,90,14,17,14,17,12,8,28,12,13,11
"833",9,313,15,7,12,15,170,315,11,27,10,10,23,20,15,11,120,22,307,9,17,9,24,11,19,11,14,25,26,22,14,8,30,13,15,9,10,14,155,28,23,22,9,124,35,7,19,18,23,15
"834",22,11,24,8,161,45,36,166,32,10,10,8,28,14,11,26,19,11,29,19,14,13,44,30,11,45,29,12,13,42,14,36,23,10,28,11,9,35,8,8,42,42,11,12,50,171,12,32,12,10
"835",23,17,11,14,15,23,14,13,23,18,8,37,23,16,10,87,81,13,16,8,14,21,21,11,21,10,13,21,15,19,10,19,10,25,12,91,64,10,20,12,16,12,14,8,20,12,18,18,18,8
"836",11,13,18,124,28,11,13,13,14,8,14,10,10,9,15,11,20,13,10,10,16,17,22,37,15,44,17,17,18,13,15,20,24,28,50,40,109,12,62,129,12,68,10,6,7,12,15,8,9,4
"837",19,13,25,12,24,9,208,16,14,32,11,136,21,34,32,13,10,74,9,135,10,57,22,9,9,17,12,30,12,19,11,59,205,15,17,16,11,19,12,32,16,62,17,8,61,13,13,23,35,11
"838",104,9,16,84,26,24,27,9,16,31,90,10,54,18,22,60,92,15,106,23,12,13,10,87,16,33,9,44,56,29,17,20,40,104,9,10,77,13,18,34,24,15,58,9,10,13,11,89,13,44
"839",9,12,26,23,27,59,10,12,19,77,10,204,10,10,12,193,10,22,13,19,47,12,10,50,16,13,161,24,33,10,185,12,14,9,11,19,10,23,7,27,18,10,69,17,172,19,39,10,19,29
"840",35,11,12,76,10,12,11,23,14,19,16,NA,35,13,25,10,6,8,25,38,362,21,14,21,46,14,21,18,26,13,46,13,13,332,13,14,13,10,11,192,25,7,9,22,23,26,9,18,12,19
"841",11,12,23,14,43,11,13,18,10,12,20,20,37,11,14,14,12,39,17,15,20,17,14,20,15,12,21,14,11,38,21,20,14,23,15,14,11,13,12,28,22,30,24,11,17,15,10,14,11,22
"842",12,112,31,17,14,13,48,10,36,14,60,10,33,12,11,10,17,34,9,133,22,23,16,28,10,11,12,12,119,10,10,15,13,17,20,22,13,20,11,10,12,16,11,10,37,11,12,137,11,11
"843",13,12,24,16,14,16,12,14,10,63,28,44,14,104,11,28,9,23,14,10,23,11,15,10,9,38,10,10,64,14,33,17,21,64,12,10,31,119,19,13,391,32,21,88,16,21,19,140,10,18
"844",11,22,16,18,56,14,20,21,9,16,332,54,38,37,31,34,9,11,NA,8,8,294,9,12,17,200,9,55,17,8,17,27,10,42,13,NA,7,14,13,16,34,23,431,44,15,12,11,11,30,20
"845",8,14,8,10,70,8,72,13,11,20,11,23,21,17,16,21,32,8,12,11,11,10,10,8,16,15,15,12,8,15,8,15,23,33,15,11,9,76,11,76,12,22,19,10,12,26,11,77,9,17
"846",46,18,10,11,9,8,15,8,13,13,25,17,35,9,8,12,43,10,15,11,8,15,15,12,16,45,16,24,8,15,33,11,15,12,15,11,13,37,19,13,11,9,20,16,17,8,9,14,15,11
"847",7,8,29,7,46,11,21,10,13,65,10,20,12,8,6,16,16,38,14,8,88,8,69,25,11,8,14,7,19,15,14,13,25,27,20,8,23,17,15,22,8,18,70,16,71,14,14,5,55,7
"848",296,17,10,10,16,16,13,13,17,337,15,23,25,11,15,36,449,27,12,18,12,20,18,14,10,395,22,13,27,12,22,21,14,419,19,302,14,440,459,17,19,28,16,16,8,35,17,7,11,15
"849",30,11,25,32,53,11,9,115,12,25,17,27,13,122,29,10,9,26,12,11,15,28,33,13,7,15,113,16,20,28,20,15,10,13,14,16,20,9,26,31,10,130,11,13,10,27,127,8,129,35
"850",12,9,14,34,12,12,NA,13,111,11,14,10,14,18,8,8,28,7,12,23,13,9,16,NA,38,10,22,22,18,401,12,11,20,23,10,13,21,10,180,26,19,54,24,11,89,10,29,118,155,10
"851",353,22,9,15,32,11,20,9,11,26,30,17,10,10,9,13,74,112,11,11,15,32,330,13,9,24,27,26,11,13,20,18,13,22,19,15,13,28,337,317,23,8,244,17,9,24,28,33,25,79
"852",12,10,13,16,31,23,29,15,13,21,26,110,11,25,20,9,36,58,7,11,30,61,16,14,17,36,18,59,22,12,13,40,32,9,8,15,36,26,77,9,11,63,15,7,28,35,14,18,11,15
"853",10,9,8,9,116,22,25,10,9,9,10,13,37,6,8,35,9,20,12,21,45,11,9,20,11,17,13,9,10,13,120,26,37,18,9,93,9,11,13,14,9,11,30,11,10,9,11,10,23,13
"854",16,180,15,15,33,143,21,10,10,13,9,81,15,16,14,10,13,14,11,22,8,13,8,22,17,8,37,15,86,15,10,10,130,50,8,10,216,11,12,39,10,35,10,11,9,11,8,12,42,11
"855",13,16,38,14,8,12,11,62,26,15,33,60,17,12,18,488,18,15,20,17,16,17,27,11,18,27,10,29,60,11,36,36,49,11,19,19,479,13,145,26,9,16,460,46,11,24,27,32,25,31
"856",13,13,26,NA,14,12,19,48,8,16,26,35,9,44,16,12,10,33,18,16,28,NA,30,21,10,NA,11,11,62,NA,16,85,93,56,17,16,29,10,11,36,11,10,8,16,36,10,18,8,14,62
"857",22,13,10,9,12,15,22,16,91,8,29,22,14,7,21,26,14,9,13,123,12,10,32,41,104,23,12,18,13,10,12,14,10,10,15,19,15,11,11,15,13,18,12,24,17,18,7,27,31,23
"858",21,32,12,19,13,21,22,9,10,13,25,27,23,22,19,9,9,80,59,23,17,64,9,31,47,28,20,18,233,20,8,25,12,12,307,25,30,12,7,10,11,10,21,31,11,13,26,12,25,21
"859",23,16,35,9,12,50,19,18,15,11,10,8,471,19,12,21,10,8,22,41,8,472,25,14,20,10,112,24,13,10,14,19,20,11,8,16,31,17,17,8,17,25,485,17,17,17,14,15,9,10
"860",79,30,9,12,10,12,18,9,46,20,28,12,14,18,8,18,9,11,75,14,19,17,15,16,12,71,14,17,9,13,9,16,20,15,15,12,59,15,68,16,18,10,8,9,12,12,18,15,10,12
"861",40,28,12,18,25,10,15,23,19,20,18,13,30,126,18,18,43,18,12,22,23,12,165,16,175,22,12,9,11,27,48,7,10,12,9,22,148,17,20,17,37,18,15,9,13,157,11,11,18,10
"862",11,22,15,41,15,79,64,10,9,6,9,33,8,25,11,28,51,77,35,12,8,16,151,22,12,13,22,16,13,9,37,14,26,10,14,12,8,10,19,11,43,9,10,17,26,93,13,8,14,15
"863",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864",8,16,16,14,10,11,15,15,12,15,10,7,10,13,16,11,15,19,9,24,13,9,9,28,11,14,23,190,17,8,169,30,21,146,11,10,10,15,178,23,40,11,7,16,29,19,15,12,10,10
"865",19,13,12,27,80,27,425,12,9,12,60,17,11,442,15,11,16,12,11,11,12,14,13,10,18,14,22,464,34,441,39,12,29,19,30,18,425,14,9,16,11,380,32,10,166,40,15,14,16,14
"866",17,11,86,17,254,13,12,10,14,10,18,28,15,13,12,12,25,15,31,17,10,15,12,10,19,12,14,13,80,29,19,79,16,63,15,19,9,200,23,13,12,9,13,17,20,21,13,14,201,251
"867",19,20,15,17,9,26,19,10,11,13,13,31,24,13,19,20,16,156,27,11,10,15,11,46,41,19,18,8,19,28,NA,17,25,14,13,15,16,NA,8,11,9,NA,17,21,9,39,14,26,11,7
"868",10,NA,15,NA,23,12,12,NA,13,13,18,17,32,13,12,11,13,27,20,19,NA,18,176,22,NA,12,9,15,28,16,NA,19,12,17,22,17,16,21,16,60,12,13,9,8,15,12,9,11,11,8
"869",14,12,9,15,11,11,14,22,19,18,37,19,16,34,11,12,18,41,21,15,12,11,14,53,10,9,69,69,9,16,78,10,10,14,17,34,23,14,12,13,17,78,26,26,8,11,9,15,17,15
"870",15,9,38,401,10,10,7,17,7,15,20,9,14,20,432,16,15,99,20,7,34,25,33,18,9,9,13,20,110,18,12,10,24,10,11,14,28,101,9,10,18,77,10,438,9,10,10,7,23,9
"871",10,19,36,11,13,219,9,46,19,21,19,40,223,11,61,12,15,8,27,30,19,13,25,8,12,11,12,221,36,12,9,19,14,15,15,9,10,41,21,14,23,11,9,10,11,10,15,20,204,13
"872",21,13,11,23,14,10,16,16,10,10,102,47,13,13,13,13,22,16,17,55,15,23,16,26,12,23,12,8,16,20,16,423,12,16,76,29,18,24,108,10,9,10,9,12,387,16,19,17,12,17
"873",16,18,18,11,18,17,11,16,10,11,15,68,39,40,15,11,12,18,10,9,18,12,13,12,17,19,15,21,11,18,14,55,11,12,11,43,35,8,10,14,73,24,35,15,15,15,11,14,74,13
"874",11,11,11,18,15,13,10,12,12,22,11,14,41,284,16,16,11,15,7,21,10,329,11,22,24,342,12,8,11,10,29,247,67,17,21,9,12,15,13,22,28,11,11,13,11,318,12,17,20,15
"875",9,343,15,17,8,27,10,38,28,8,14,11,412,15,8,30,33,25,7,13,19,15,30,21,13,51,320,8,11,9,27,10,10,8,12,46,408,10,11,15,11,12,12,18,11,42,9,10,14,10
"876",73,28,127,18,21,9,20,14,12,25,293,13,348,14,23,9,202,10,10,16,15,9,10,9,16,24,10,40,42,12,9,17,12,17,21,15,9,10,371,108,8,168,10,50,6,13,14,9,7,18
"877",88,12,394,26,27,20,26,24,14,10,16,8,96,14,11,10,15,13,12,18,9,396,16,21,17,17,24,23,9,12,19,93,8,90,22,28,14,176,108,21,20,22,67,394,379,17,21,54,9,10
"878",14,161,105,23,12,9,27,103,24,45,87,10,9,14,17,9,124,20,16,10,15,11,102,13,9,26,15,16,9,12,24,11,17,18,7,15,11,13,16,21,14,14,10,23,11,15,66,14,14,19
"879",38,16,21,16,15,17,111,15,15,16,18,25,148,16,21,15,9,11,13,13,38,8,20,119,158,37,9,21,22,14,11,15,12,111,11,10,8,10,37,26,20,7,10,22,13,11,11,15,11,14
"880",17,38,30,10,14,13,8,15,26,29,22,39,180,10,10,26,34,15,56,18,18,9,12,356,10,40,10,15,363,13,74,19,12,60,45,36,23,13,9,11,28,9,17,54,11,95,11,13,27,64
"881",43,22,11,NA,13,10,38,12,NA,8,10,22,15,13,9,13,9,71,11,37,9,8,11,10,16,64,21,9,14,27,16,11,7,18,8,10,27,9,8,42,8,17,86,29,40,10,74,18,22,26
"882",67,13,110,25,9,10,15,54,26,20,40,14,16,9,24,30,32,8,38,10,9,30,18,NA,29,12,46,11,27,24,12,12,30,22,109,109,9,38,10,15,86,11,NA,9,17,13,16,70,36,20
"883",8,11,61,10,10,15,11,10,24,15,14,12,28,32,18,115,10,8,27,12,25,14,14,10,8,15,13,125,NA,14,NA,19,11,31,9,42,10,9,487,10,16,12,10,34,20,15,10,13,13,93
"884",20,NA,NA,NA,15,NA,19,8,NA,7,NA,12,18,19,10,7,8,NA,NA,NA,10,NA,8,9,8,14,NA,18,NA,18,NA,NA,NA,NA,9,11,NA,9,13,11,11,9,16,NA,NA,15,10,14,8,8
"885",24,12,10,10,9,10,8,32,10,12,26,18,18,NA,11,11,6,55,13,15,13,12,27,13,10,13,10,25,380,15,14,166,14,134,14,NA,18,14,16,14,21,70,14,321,13,22,11,13,9,9
"886",11,289,16,14,18,20,20,34,15,10,10,9,21,15,7,21,16,15,10,12,13,31,21,13,20,28,10,11,7,9,15,12,16,9,9,38,28,10,9,9,22,11,11,15,23,17,18,13,271,201
"887",24,18,10,11,14,34,33,12,9,143,12,14,233,11,13,18,16,11,29,368,10,10,10,14,16,22,20,13,19,25,11,9,NA,11,11,11,18,15,NA,10,16,11,19,9,NA,13,12,13,23,9
"888",28,22,22,13,13,97,27,9,29,20,13,13,19,9,25,13,17,23,68,14,15,18,13,10,17,13,27,25,102,20,11,101,43,10,24,12,91,10,10,13,19,11,24,25,28,22,10,17,23,27
"889",8,21,7,19,15,9,75,10,12,68,9,22,10,28,14,26,16,27,78,16,8,15,24,11,35,8,19,16,16,19,9,69,13,12,12,10,8,10,34,32,8,8,27,18,41,8,17,12,24,31
"890",34,15,17,18,13,14,17,11,12,14,16,12,62,17,15,16,11,15,15,26,12,85,8,13,11,72,11,21,18,12,11,15,58,25,15,23,24,20,15,31,11,70,26,11,14,26,9,23,13,21
"891",10,16,12,19,32,15,16,9,8,61,15,12,14,13,12,14,18,12,30,17,12,13,23,57,49,28,15,14,10,16,20,11,17,13,11,14,15,13,22,14,7,11,24,12,32,12,154,16,12,28
"892",9,7,74,9,14,13,21,9,22,8,56,8,11,181,17,10,9,34,17,10,20,11,128,155,108,9,12,8,13,22,12,11,10,13,9,30,13,9,16,9,8,11,29,51,103,14,12,8,98,9
"893",13,45,20,45,19,12,29,14,14,15,32,141,24,20,26,9,11,10,16,18,10,22,12,13,16,21,17,10,46,10,20,12,18,16,135,12,19,17,12,158,24,12,25,12,159,8,16,12,14,11
"894",9,11,29,24,11,101,10,17,32,115,15,25,9,23,11,11,20,15,9,16,10,12,25,10,9,9,97,27,19,31,12,46,11,13,19,10,21,116,19,51,12,27,8,22,23,12,27,23,10,50
"895",14,21,21,13,23,71,9,10,8,21,9,16,14,11,11,8,11,17,8,11,9,10,68,35,15,7,19,10,11,11,15,11,11,102,78,11,16,20,13,11,11,9,16,8,11,9,46,14,14,15
"896",17,35,10,97,18,113,59,13,13,29,77,12,8,12,14,37,98,10,22,9,9,22,12,11,26,19,11,14,22,58,18,51,16,13,8,8,42,15,20,14,30,26,15,12,20,16,58,8,26,15
"897",9,14,NA,10,12,17,12,23,16,8,12,10,10,13,9,8,17,NA,12,13,15,12,10,22,24,19,NA,9,11,11,15,25,18,10,9,15,18,15,14,NA,10,12,9,32,9,9,22,9,22,10
"898",47,17,21,16,26,19,15,15,18,95,17,26,19,19,10,143,13,13,9,241,10,10,15,178,193,21,23,26,32,25,11,12,13,14,13,16,19,10,12,25,14,26,18,15,12,17,60,382,NA,NA
"899",13,22,14,11,11,17,16,114,47,17,20,19,16,23,19,10,20,15,16,12,11,11,10,26,358,28,9,8,12,26,26,10,14,21,9,18,8,57,29,363,10,25,9,12,15,23,15,24,35,17
"900",18,14,31,127,13,14,9,9,35,30,50,25,63,12,28,15,15,10,108,12,53,15,7,28,12,10,11,11,65,13,9,15,18,10,17,34,10,10,32,10,8,87,25,40,16,85,120,29,13,12
"901",10,9,51,89,16,49,9,8,38,460,14,7,11,9,10,17,12,10,14,12,432,8,7,25,475,11,13,14,20,24,12,11,17,10,9,9,9,9,10,9,43,53,10,17,49,11,15,11,19,22
"902",6,11,11,9,23,11,9,7,17,166,14,12,12,11,177,23,10,9,11,9,24,19,NA,174,20,9,19,NA,7,12,11,13,15,16,14,15,20,18,7,93,11,17,16,10,8,NA,11,440,15,15
"903",14,17,14,22,457,12,12,8,19,20,24,8,19,10,11,9,19,12,10,12,10,454,14,10,13,8,NA,10,8,8,14,15,18,11,18,9,9,12,488,15,8,10,11,26,27,16,25,17,12,14
"904",12,9,10,11,16,8,10,18,8,11,10,20,21,12,14,20,8,10,23,24,13,97,11,17,15,120,13,20,19,11,11,25,12,54,32,102,15,8,21,14,15,104,11,44,20,13,10,33,24,21
"905",27,NA,NA,NA,11,NA,NA,NA,NA,167,NA,NA,22,8,NA,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA,NA,14,17,NA,10,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA
"906",21,8,25,223,18,12,14,12,11,15,9,13,15,14,27,18,12,7,9,8,17,16,22,10,20,12,10,10,19,8,32,37,12,20,19,14,22,26,14,72,8,30,14,230,NA,36,9,16,9,20
"907",14,18,13,489,NA,NA,56,11,16,15,23,11,11,18,42,NA,NA,11,16,13,15,52,24,16,20,9,11,9,8,27,28,12,12,19,33,22,10,490,18,12,10,13,25,NA,30,18,15,26,20,13
"908",7,14,17,15,11,16,23,10,9,9,98,12,14,13,7,16,10,186,14,NA,16,11,27,13,10,11,15,7,11,21,8,10,16,NA,13,13,142,12,17,11,8,19,15,15,30,19,7,10,12,8
"909",12,28,38,92,10,17,10,10,17,24,22,19,11,17,315,12,29,15,24,83,285,11,10,11,38,42,34,20,13,37,15,272,15,13,15,11,20,37,32,12,13,22,14,12,12,22,17,11,20,9
"910",24,30,NA,11,16,9,70,12,10,14,19,12,11,49,12,18,25,12,17,11,9,64,36,10,29,23,17,19,14,8,18,16,12,13,15,12,19,12,32,11,16,45,13,20,60,11,18,46,477,9
"911",14,9,16,42,11,140,10,13,30,26,19,29,8,21,9,19,149,10,17,21,12,23,12,22,10,18,40,16,23,19,12,12,20,21,16,12,9,13,112,18,14,28,22,11,13,12,13,30,14,8
"912",11,10,11,19,11,8,9,24,15,13,14,49,15,10,19,9,13,10,11,60,50,120,19,10,27,22,16,13,13,17,22,294,14,18,12,12,12,16,20,20,13,9,14,7,13,11,9,7,13,74
